name,branch,percentile,category,city,year
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,83.4700421,SC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,81.0485225,VJ (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,34.805294,ST,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,83.5073164,NT2 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,81.9801476,NT1,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,69.627936,EWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,80.5358903,VJ,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,24.5948927,DEF OBC (Rural),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,52.2046883,PWD OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,1.5168516,EWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,62.8733646,VJ,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,65.9366282,SC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,73.8486985,OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,76.7300255,OPEN (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,74.5088207,OBC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,69.800376,NT2,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,76.7300255,TFWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,72.7750912,OBC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,55.2318816,ST (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,65.4406319,SC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,67.5033807,NT1,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,60.2951569,NT3 Ladies (II),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,38.7773761,EWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,62.8733646,VJ,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,69.275473,SC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,80.4298831,OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,81.658825,OPEN (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,80.2743712,OBC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,67.5033807,NT1 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,85.8632396,TFWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,47.0113809,VJ (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,10.8656299,PWD OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,78.9173428,OBC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,69.2652564,SC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,0.3699835,ST,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,65.2298851,NT3,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,73.8893284,NT2 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,45.5784574,VJ,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,53.7694785,SC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,64.4664266,OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,68.7156482,OPEN (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,63.7045846,OBC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,60.2921536,NT2,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,69.2652564,TFWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,62.795808,OBC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,57.414259,SC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,15.4858883,PWD OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,13.647753,NT3,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,63.0759599,NT1,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),16.7391126,EWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),67.6158803,NT2 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),72.1467831,VJ,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),62.8733646,SC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),75.7359803,OPEN,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),77.7152332,OPEN (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),50.0957604,NT3 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),70.2544031,NT2,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),70.5008347,NT1 (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),75.7359803,OBC (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),81.7887587,TFWS,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),34.8626522,VJ (Ladies),Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),74.9324465,OBC,Amravati,2024
"P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),62.7875345,SC,Amravati,2024
